ID,List,Item,Condition,Matrix_num,Match,phrase_type,meanRTperword,Preamble,Correct,RT,Exp
59ff21197ecfc50001be0522,3,2,pp_rel,p,1,rel,242.85714285714286,The pamphlets that described the government agencies,1,1029,EXP2
59ff21197ecfc50001be0522,3,48,filler,-,-,-,167.66666666666666,Some terminal diseases,1,1075,EXP2
59ff21197ecfc50001be0522,3,7,ps_prep,p,0,prep,193.125,The charismatic leaders of the left-wing dissident group,1,1019,EXP2
59ff21197ecfc50001be0522,3,37,filler,-,-,-,269.6666666666667,These hungry boys,1,915,EXP2
59ff21197ecfc50001be0522,3,74,filler,-,-,-,280.5,The coat,1,872,EXP2
59ff21197ecfc50001be0522,3,27,ps_rel,p,0,rel,211.5,The editors who rejected the book,1,1002,EXP2
59ff21197ecfc50001be0522,3,46,filler,-,-,-,153.5,The policemen,0,1501,EXP2
59ff21197ecfc50001be0522,3,13,ss_rel,s,1,rel,149.71428571428572,The office that belonged to the accountant,1,561,EXP2
59ff21197ecfc50001be0522,3,87,filler,-,-,-,185.5,Each fork,1,726,EXP2
59ff21197ecfc50001be0522,3,12,sp_rel,s,0,rel,155.0,The traffic jam that obstructed the streets,1,994,EXP2
59ff21197ecfc50001be0522,3,65,filler,-,-,-,359.5,The chain,1,249,EXP2
59ff21197ecfc50001be0522,3,68,filler,-,-,-,665.5,These churches,1,187,EXP2
59ff21197ecfc50001be0522,3,1,ss_prep,s,1,prep,200.0,The demo tape from the popular rock singer,1,482,EXP2
59ff21197ecfc50001be0522,3,61,filler,-,-,-,148.33333333333334,A tight glove,1,436,EXP2
59ff21197ecfc50001be0522,3,10,pp_rel,p,1,rel,157.5,The memos that concerned the executives,1,847,EXP2
59ff21197ecfc50001be0522,3,51,filler,-,-,-,157.0,The Prime Minister,1,637,EXP2
59ff21197ecfc50001be0522,3,47,filler,-,-,-,216.66666666666666,The unavoidable disaster,1,491,EXP2
59ff21197ecfc50001be0522,3,24,sp_prep,s,0,prep,140.66666666666666,The speaker at the union meetings,1,1008,EXP2
59ff21197ecfc50001be0522,3,70,filler,-,-,-,165.0,This shoe,1,456,EXP2
59ff21197ecfc50001be0522,3,14,pp_prep,p,1,prep,129.85714285714286,The rebel soldiers in the furious battles,0,816,EXP2
59ff21197ecfc50001be0522,3,72,filler,-,-,-,253.0,A staircase,1,363,EXP2
59ff21197ecfc50001be0522,3,34,filler,-,-,-,443.0,The dog,1,221,EXP2
59ff21197ecfc50001be0522,3,26,pp_rel,p,1,rel,136.0,The applicants who accepted the scholarships,1,407,EXP2
59ff21197ecfc50001be0522,3,83,filler,-,-,-,140.33333333333334,The kitchen sink,1,259,EXP2
59ff21197ecfc50001be0522,3,29,ss_rel,s,1,rel,209.83333333333334,The demonstrator that interrupted the rally,1,323,EXP2
59ff21197ecfc50001be0522,3,84,filler,-,-,-,325.3333333333333,A faulty zipper,1,249,EXP2
59ff21197ecfc50001be0522,3,23,ps_prep,p,0,prep,180.0,The teachers with the special education certificate,0,376,EXP2
59ff21197ecfc50001be0522,3,73,filler,-,-,-,272.3333333333333,The broken printers,1,639,EXP2
59ff21197ecfc50001be0522,3,85,filler,-,-,-,261.0,This chain,1,210,EXP2
59ff21197ecfc50001be0522,3,28,sp_rel,s,0,rel,165.0,The laboratory that invented the computers,1,1063,EXP2
59ff21197ecfc50001be0522,3,60,filler,-,-,-,248.5,A purse,1,333,EXP2
59ff21197ecfc50001be0522,3,16,sp_prep,s,0,prep,267.3333333333333,The consultant for the growing firms,0,477,EXP2
59ff21197ecfc50001be0522,3,41,filler,-,-,-,250.33333333333334,A helpless lamb,1,215,EXP2
59ff21197ecfc50001be0522,3,55,filler,-,-,-,179.0,Some chairs,1,564,EXP2
59ff21197ecfc50001be0522,3,22,pp_prep,p,1,prep,235.83333333333334,The composers of the modern operas,1,547,EXP2
59ff21197ecfc50001be0522,3,77,filler,-,-,-,166.0,An oven,1,399,EXP2
59ff21197ecfc50001be0522,3,25,ss_prep,s,1,prep,170.42857142857142,The director of the forthcoming motion picture,1,416,EXP2
59ff21197ecfc50001be0522,3,45,filler,-,-,-,319.0,A hunter,1,179,EXP2
59ff21197ecfc50001be0522,3,67,filler,-,-,-,275.3333333333333,This short skirt,1,169,EXP2
59ff21197ecfc50001be0522,3,19,ps_rel,p,0,rel,144.66666666666666,The stars who revived the musical,1,185,EXP2
59ff21197ecfc50001be0522,3,88,filler,-,-,-,195.5,Those shoes,1,484,EXP2
59ff21197ecfc50001be0522,3,20,sp_rel,s,0,rel,174.16666666666666,The corporation that dissolved the monopolies,1,919,EXP2
59ff21197ecfc50001be0522,3,38,filler,-,-,-,161.0,Some roosters,1,1144,EXP2
59ff21197ecfc50001be0522,3,18,pp_rel,p,1,rel,281.0,The couriers who delivered the messages,1,383,EXP2
59ff21197ecfc50001be0522,3,86,filler,-,-,-,267.3333333333333,That dull razor,1,245,EXP2
59ff21197ecfc50001be0522,3,80,filler,-,-,-,231.0,The roses,1,821,EXP2
59ff21197ecfc50001be0522,3,21,ss_rel,s,1,rel,299.5,The picture that embarrassed the politician,1,361,EXP2
59ff21197ecfc50001be0522,3,69,filler,-,-,-,301.3333333333333,The tight fingers,1,623,EXP2
59ff21197ecfc50001be0522,3,71,filler,-,-,-,357.5,Those plants,1,324,EXP2
59ff21197ecfc50001be0522,3,32,sp_prep,s,0,prep,189.0,The ruler of the Roman city-states,1,809,EXP2
59ff21197ecfc50001be0522,3,44,filler,-,-,-,180.0,This mad scientist,1,501,EXP2
59ff21197ecfc50001be0522,3,11,ps_rel,p,0,rel,266.8888888888889,The neutral zones that split the Arcturian solar system,0,289,EXP2
59ff21197ecfc50001be0522,3,57,filler,-,-,-,169.66666666666666,The wobbly leg,1,446,EXP2
59ff21197ecfc50001be0522,3,62,filler,-,-,-,164.0,The newspaper,1,398,EXP2
59ff21197ecfc50001be0522,3,30,pp_prep,p,1,prep,248.0,The students in the Spanish classes,1,307,EXP2
59ff21197ecfc50001be0522,3,59,filler,-,-,-,287.3333333333333,These crooked prongs,1,518,EXP2
59ff21197ecfc50001be0522,3,43,filler,-,-,-,453.3333333333333,All the cats,1,416,EXP2
59ff21197ecfc50001be0522,3,31,ps_prep,p,0,prep,284.625,The Peace Corps volunteers in the African village,1,212,EXP2
59ff21197ecfc50001be0522,3,36,filler,-,-,-,310.6666666666667,The slimy frog,1,245,EXP2
59ff21197ecfc50001be0522,3,54,filler,-,-,-,147.5,The bike,1,420,EXP2
59ff21197ecfc50001be0522,3,17,ss_prep,s,1,prep,164.28571428571428,The teaching assistant for the physics lab,1,372,EXP2
59ff21197ecfc50001be0522,3,42,filler,-,-,-,257.0,The farmers,1,219,EXP2
59ff21197ecfc50001be0522,3,39,filler,-,-,-,163.5,Every child,1,444,EXP2
5a00c63a7542890001aa6293,3,40,filler,-,-,-,503.6666666666667,Those unlucky firemen,0,752,EXP2
5a00c63a7542890001aa6293,3,52,filler,-,-,-,696.0,The lazy student,1,559,EXP2
5a00c63a7542890001aa6293,3,82,filler,-,-,-,484.6666666666667,The icy wings,1,488,EXP2
5a00c63a7542890001aa6293,3,53,filler,-,-,-,477.3333333333333,The prickly thorns,1,607,EXP2
5a00c63a7542890001aa6293,3,49,filler,-,-,-,426.6666666666667,A quiet librarian,1,439,EXP2
5a00c63a7542890001aa6293,3,81,filler,-,-,-,424.5,These radios,1,414,EXP2
5a00c63a7542890001aa6293,3,78,filler,-,-,-,402.6666666666667,Some loud speakers,1,558,EXP2
5a00c63a7542890001aa6293,3,50,filler,-,-,-,487.5,The President,1,391,EXP2
5a00c63a7542890001aa6293,3,15,ps_prep,p,0,prep,457.3333333333333,The actors in the blockbuster film,1,536,EXP2
5a00c63a7542890001aa6293,3,76,filler,-,-,-,485.0,The gooey filling,1,375,EXP2
5a00c63a7542890001aa6293,3,4,sp_rel,s,0,rel,515.6666666666666,The bright light that lit the small examination rooms,1,797,EXP2
5a00c63a7542890001aa6293,3,79,filler,-,-,-,483.0,A closed drawer,1,366,EXP2
5a00c63a7542890001aa6293,3,35,filler,-,-,-,516.0,The fire,0,439,EXP2
5a00c63a7542890001aa6293,3,6,pp_prep,p,1,prep,468.57142857142856,The confessions of the famous television preachers,1,502,EXP2
5a00c63a7542890001aa6293,3,75,filler,-,-,-,564.0,A train,1,431,EXP2
5a00c63a7542890001aa6293,3,8,sp_prep,s,0,prep,489.3333333333333,The advisor for the chemistry students,1,872,EXP2
5a00c63a7542890001aa6293,3,58,filler,-,-,-,488.0,Some iron railings,1,335,EXP2
5a00c63a7542890001aa6293,3,5,ss_rel,s,1,rel,514.0,The security force that patrolled the manufacturing plant,1,527,EXP2
5a00c63a7542890001aa6293,3,33,filler,-,-,-,495.3333333333333,The unhappy man,1,359,EXP2
5a00c63a7542890001aa6293,3,66,filler,-,-,-,612.0,The jackets,1,463,EXP2
5a00c63a7542890001aa6293,3,3,ps_rel,p,0,rel,573.5,The tire-eaters who enlivened the sideshow,1,374,EXP2
5a00c63a7542890001aa6293,3,56,filler,-,-,-,376.0,The laptop,1,430,EXP2
5a00c63a7542890001aa6293,3,9,ss_prep,s,1,prep,401.5,The superintendent of the technical school,1,462,EXP2
5a00c63a7542890001aa6293,3,64,filler,-,-,-,405.3333333333333,The rusty blades,1,415,EXP2
5a00c63a7542890001aa6293,3,63,filler,-,-,-,437.3333333333333,The cracked knob,1,639,EXP2
5a00c63a7542890001aa6293,3,2,pp_rel,p,1,rel,432.0,The pamphlets that described the government agencies,1,407,EXP2
5a00c63a7542890001aa6293,3,48,filler,-,-,-,421.6666666666667,Some terminal diseases,1,558,EXP2
5a00c63a7542890001aa6293,3,7,ps_prep,p,0,prep,470.0,The charismatic leaders of the left-wing dissident group,1,575,EXP2
5a00c63a7542890001aa6293,3,37,filler,-,-,-,418.6666666666667,These hungry boys,1,455,EXP2
5a00c63a7542890001aa6293,3,74,filler,-,-,-,379.5,The coat,1,367,EXP2
5a00c63a7542890001aa6293,3,27,ps_rel,p,0,rel,376.1666666666667,The editors who rejected the book,1,367,EXP2
5a00c63a7542890001aa6293,3,46,filler,-,-,-,452.5,The policemen,1,327,EXP2
5a00c63a7542890001aa6293,3,13,ss_rel,s,1,rel,360.14285714285717,The office that belonged to the accountant,1,374,EXP2
5a00c63a7542890001aa6293,3,87,filler,-,-,-,355.5,Each fork,1,415,EXP2
5a00c63a7542890001aa6293,3,12,sp_rel,s,0,rel,373.57142857142856,The traffic jam that obstructed the streets,0,488,EXP2
5a00c63a7542890001aa6293,3,65,filler,-,-,-,492.0,The chain,1,311,EXP2
5a00c63a7542890001aa6293,3,68,filler,-,-,-,452.0,These churches,1,271,EXP2
5a00c63a7542890001aa6293,3,1,ss_prep,s,1,prep,327.0,The demo tape from the popular rock singer,1,384,EXP2
5a00c63a7542890001aa6293,3,61,filler,-,-,-,394.6666666666667,A tight glove,1,453,EXP2
5a00c63a7542890001aa6293,3,10,pp_rel,p,1,rel,350.6666666666667,The memos that concerned the executives,1,247,EXP2
5a00c63a7542890001aa6293,3,51,filler,-,-,-,413.3333333333333,The Prime Minister,1,303,EXP2
5a00c63a7542890001aa6293,3,47,filler,-,-,-,418.6666666666667,The unavoidable disaster,1,769,EXP2
5a00c63a7542890001aa6293,3,24,sp_prep,s,0,prep,349.3333333333333,The speaker at the union meetings,1,463,EXP2
5a00c63a7542890001aa6293,3,70,filler,-,-,-,400.0,This shoe,1,352,EXP2
5a00c63a7542890001aa6293,3,14,pp_prep,p,1,prep,315.7142857142857,The rebel soldiers in the furious battles,1,325,EXP2
5a00c63a7542890001aa6293,3,72,filler,-,-,-,468.0,A staircase,1,287,EXP2
5a00c63a7542890001aa6293,3,34,filler,-,-,-,480.5,The dog,1,398,EXP2
5a00c63a7542890001aa6293,3,26,pp_rel,p,1,rel,394.6666666666667,The applicants who accepted the scholarships,1,344,EXP2
5a00c63a7542890001aa6293,3,83,filler,-,-,-,458.0,The kitchen sink,1,319,EXP2
5a00c63a7542890001aa6293,3,29,ss_rel,s,1,rel,349.3333333333333,The demonstrator that interrupted the rally,1,439,EXP2
5a00c63a7542890001aa6293,3,84,filler,-,-,-,397.6666666666667,A faulty zipper,1,375,EXP2
5a00c63a7542890001aa6293,3,23,ps_prep,p,0,prep,321.14285714285717,The teachers with the special education certificate,1,399,EXP2
5a00c63a7542890001aa6293,3,73,filler,-,-,-,376.0,The broken printers,1,343,EXP2
5a00c63a7542890001aa6293,3,85,filler,-,-,-,412.0,This chain,1,295,EXP2
5a00c63a7542890001aa6293,3,28,sp_rel,s,0,rel,408.0,The laboratory that invented the computers,1,718,EXP2
5a00c63a7542890001aa6293,3,60,filler,-,-,-,388.5,A purse,1,422,EXP2
5a00c63a7542890001aa6293,3,16,sp_prep,s,0,prep,398.6666666666667,The consultant for the growing firms,1,519,EXP2
5a00c63a7542890001aa6293,3,41,filler,-,-,-,424.0,A helpless lamb,1,375,EXP2
5a00c63a7542890001aa6293,3,55,filler,-,-,-,444.0,Some chairs,1,295,EXP2
5a00c63a7542890001aa6293,3,22,pp_prep,p,1,prep,302.8333333333333,The composers of the modern operas,1,383,EXP2
5a00c63a7542890001aa6293,3,77,filler,-,-,-,460.0,An oven,1,271,EXP2
5a00c63a7542890001aa6293,3,25,ss_prep,s,1,prep,309.57142857142856,The director of the forthcoming motion picture,1,399,EXP2
5a00c63a7542890001aa6293,3,45,filler,-,-,-,352.0,A hunter,1,383,EXP2
5a00c63a7542890001aa6293,3,67,filler,-,-,-,360.0,This short skirt,1,463,EXP2
5a00c63a7542890001aa6293,3,19,ps_rel,p,0,rel,324.1666666666667,The stars who revived the musical,1,446,EXP2
5a00c63a7542890001aa6293,3,88,filler,-,-,-,532.0,Those shoes,1,519,EXP2
5a00c63a7542890001aa6293,3,20,sp_rel,s,0,rel,282.6666666666667,The corporation that dissolved the monopolies,1,383,EXP2
5a00c63a7542890001aa6293,3,38,filler,-,-,-,364.0,Some roosters,1,337,EXP2
5a00c63a7542890001aa6293,3,18,pp_rel,p,1,rel,401.3333333333333,The couriers who delivered the messages,1,487,EXP2
5a00c63a7542890001aa6293,3,86,filler,-,-,-,376.0,That dull razor,1,303,EXP2
5a00c63a7542890001aa6293,3,80,filler,-,-,-,348.0,The roses,1,527,EXP2
5a00c63a7542890001aa6293,3,21,ss_rel,s,1,rel,306.3333333333333,The picture that embarrassed the politician,1,679,EXP2
5a00c63a7542890001aa6293,3,69,filler,-,-,-,490.6666666666667,The tight fingers,1,511,EXP2
5a00c63a7542890001aa6293,3,71,filler,-,-,-,323.5,Those plants,1,471,EXP2
5a00c63a7542890001aa6293,3,32,sp_prep,s,0,prep,291.8333333333333,The ruler of the Roman city-states,1,543,EXP2
5a00c63a7542890001aa6293,3,44,filler,-,-,-,312.0,This mad scientist,1,383,EXP2
5a00c63a7542890001aa6293,3,11,ps_rel,p,0,rel,284.44444444444446,The neutral zones that split the Arcturian solar system,1,448,EXP2
5a00c63a7542890001aa6293,3,57,filler,-,-,-,391.3333333333333,The wobbly leg,1,319,EXP2
5a00c63a7542890001aa6293,3,62,filler,-,-,-,355.5,The newspaper,1,376,EXP2
5a00c63a7542890001aa6293,3,30,pp_prep,p,1,prep,314.6666666666667,The students in the Spanish classes,1,391,EXP2
5a00c63a7542890001aa6293,3,59,filler,-,-,-,381.6666666666667,These crooked prongs,1,488,EXP2
5a00c63a7542890001aa6293,3,43,filler,-,-,-,351.6666666666667,All the cats,0,463,EXP2
5a00c63a7542890001aa6293,3,31,ps_prep,p,0,prep,302.875,The Peace Corps volunteers in the African village,1,391,EXP2
5a00c63a7542890001aa6293,3,36,filler,-,-,-,420.6666666666667,The slimy frog,1,311,EXP2
5a00c63a7542890001aa6293,3,54,filler,-,-,-,395.0,The bike,1,351,EXP2
5a00c63a7542890001aa6293,3,17,ss_prep,s,1,prep,326.85714285714283,The teaching assistant for the physics lab,1,423,EXP2
5a00c63a7542890001aa6293,3,42,filler,-,-,-,379.5,The farmers,1,632,EXP2
5a00c63a7542890001aa6293,3,39,filler,-,-,-,429.0,Every child,1,285,EXP2
59fdd153517dfb00013dace1,3,40,filler,-,-,-,336.0,Those unlucky firemen,0,1121,EXP2
59fdd153517dfb00013dace1,3,52,filler,-,-,-,386.6666666666667,The lazy student,1,780,EXP2
59fdd153517dfb00013dace1,3,82,filler,-,-,-,312.6666666666667,The icy wings,1,1185,EXP2
59fdd153517dfb00013dace1,3,53,filler,-,-,-,393.0,The prickly thorns,1,1146,EXP2
59fdd153517dfb00013dace1,3,49,filler,-,-,-,372.3333333333333,A quiet librarian,1,984,EXP2
59fdd153517dfb00013dace1,3,81,filler,-,-,-,301.0,These radios,1,963,EXP2
59fdd153517dfb00013dace1,3,78,filler,-,-,-,367.3333333333333,Some loud speakers,1,1201,EXP2
59fdd153517dfb00013dace1,3,50,filler,-,-,-,311.5,The President,1,855,EXP2
59fdd153517dfb00013dace1,3,15,ps_prep,p,0,prep,352.5,The actors in the blockbuster film,1,1069,EXP2
59fdd153517dfb00013dace1,3,76,filler,-,-,-,382.6666666666667,The gooey filling,1,818,EXP2
59fdd153517dfb00013dace1,3,4,sp_rel,s,0,rel,393.3333333333333,The bright light that lit the small examination rooms,1,896,EXP2
59fdd153517dfb00013dace1,3,79,filler,-,-,-,357.6666666666667,A closed drawer,1,1202,EXP2
59fdd153517dfb00013dace1,3,35,filler,-,-,-,365.0,The fire,1,832,EXP2
59fdd153517dfb00013dace1,3,6,pp_prep,p,1,prep,356.57142857142856,The confessions of the famous television preachers,1,893,EXP2
59fdd153517dfb00013dace1,3,75,filler,-,-,-,318.0,A train,1,950,EXP2
59fdd153517dfb00013dace1,3,8,sp_prep,s,0,prep,366.3333333333333,The advisor for the chemistry students,0,950,EXP2
59fdd153517dfb00013dace1,3,58,filler,-,-,-,424.0,Some iron railings,0,1508,EXP2
59fdd153517dfb00013dace1,3,5,ss_rel,s,1,rel,342.25,The security force that patrolled the manufacturing plant,1,949,EXP2
59fdd153517dfb00013dace1,3,33,filler,-,-,-,322.6666666666667,The unhappy man,1,718,EXP2
59fdd153517dfb00013dace1,3,66,filler,-,-,-,323.0,The jackets,1,1065,EXP2
59fdd153517dfb00013dace1,3,3,ps_rel,p,0,rel,362.3333333333333,The tire-eaters who enlivened the sideshow,1,1495,EXP2
59fdd153517dfb00013dace1,3,56,filler,-,-,-,316.5,The laptop,1,782,EXP2
59fdd153517dfb00013dace1,3,9,ss_prep,s,1,prep,355.5,The superintendent of the technical school,1,728,EXP2
59fdd153517dfb00013dace1,3,64,filler,-,-,-,329.0,The rusty blades,1,752,EXP2
59fdd153517dfb00013dace1,3,63,filler,-,-,-,340.3333333333333,The cracked knob,1,817,EXP2
59fdd153517dfb00013dace1,3,2,pp_rel,p,1,rel,278.0,The pamphlets that described the government agencies,1,703,EXP2
59fdd153517dfb00013dace1,3,48,filler,-,-,-,399.6666666666667,Some terminal diseases,1,810,EXP2
59fdd153517dfb00013dace1,3,7,ps_prep,p,0,prep,302.375,The charismatic leaders of the left-wing dissident group,1,892,EXP2
59fdd153517dfb00013dace1,3,37,filler,-,-,-,398.0,These hungry boys,1,654,EXP2
59fdd153517dfb00013dace1,3,74,filler,-,-,-,353.5,The coat,1,801,EXP2
59fdd153517dfb00013dace1,3,27,ps_rel,p,0,rel,285.0,The editors who rejected the book,1,772,EXP2
59fdd153517dfb00013dace1,3,46,filler,-,-,-,336.0,The policemen,0,823,EXP2
59fdd153517dfb00013dace1,3,13,ss_rel,s,1,rel,337.57142857142856,The office that belonged to the accountant,1,1086,EXP2
59fdd153517dfb00013dace1,3,87,filler,-,-,-,500.5,Each fork,1,830,EXP2
59fdd153517dfb00013dace1,3,12,sp_rel,s,0,rel,374.57142857142856,The traffic jam that obstructed the streets,0,1503,EXP2
59fdd153517dfb00013dace1,3,65,filler,-,-,-,343.0,The chain,1,797,EXP2
59fdd153517dfb00013dace1,3,68,filler,-,-,-,385.5,These churches,1,659,EXP2
59fdd153517dfb00013dace1,3,1,ss_prep,s,1,prep,302.375,The demo tape from the popular rock singer,1,987,EXP2
59fdd153517dfb00013dace1,3,61,filler,-,-,-,368.0,A tight glove,1,648,EXP2
59fdd153517dfb00013dace1,3,10,pp_rel,p,1,rel,284.1666666666667,The memos that concerned the executives,1,702,EXP2
59fdd153517dfb00013dace1,3,51,filler,-,-,-,359.3333333333333,The Prime Minister,1,732,EXP2
59fdd153517dfb00013dace1,3,47,filler,-,-,-,446.0,The unavoidable disaster,1,853,EXP2
59fdd153517dfb00013dace1,3,24,sp_prep,s,0,prep,332.0,The speaker at the union meetings,0,698,EXP2
59fdd153517dfb00013dace1,3,70,filler,-,-,-,460.5,This shoe,1,755,EXP2
59fdd153517dfb00013dace1,3,14,pp_prep,p,1,prep,384.14285714285717,The rebel soldiers in the furious battles,1,1138,EXP2
59fdd153517dfb00013dace1,3,72,filler,-,-,-,503.5,A staircase,1,685,EXP2
59fdd153517dfb00013dace1,3,34,filler,-,-,-,413.0,The dog,1,744,EXP2
59fdd153517dfb00013dace1,3,26,pp_rel,p,1,rel,368.6666666666667,The applicants who accepted the scholarships,1,842,EXP2
59fdd153517dfb00013dace1,3,83,filler,-,-,-,398.3333333333333,The kitchen sink,1,667,EXP2
59fdd153517dfb00013dace1,3,29,ss_rel,s,1,rel,371.1666666666667,The demonstrator that interrupted the rally,1,813,EXP2
59fdd153517dfb00013dace1,3,84,filler,-,-,-,374.3333333333333,A faulty zipper,1,728,EXP2
59fdd153517dfb00013dace1,3,23,ps_prep,p,0,prep,357.14285714285717,The teachers with the special education certificate,1,1057,EXP2
59fdd153517dfb00013dace1,3,73,filler,-,-,-,372.3333333333333,The broken printers,1,1298,EXP2
59fdd153517dfb00013dace1,3,85,filler,-,-,-,364.0,This chain,1,872,EXP2
59fdd153517dfb00013dace1,3,28,sp_rel,s,0,rel,347.6666666666667,The laboratory that invented the computers,1,1307,EXP2
59fdd153517dfb00013dace1,3,60,filler,-,-,-,324.0,A purse,1,739,EXP2
59fdd153517dfb00013dace1,3,16,sp_prep,s,0,prep,369.3333333333333,The consultant for the growing firms,0,1500,EXP2
59fdd153517dfb00013dace1,3,41,filler,-,-,-,365.6666666666667,A helpless lamb,1,775,EXP2
59fdd153517dfb00013dace1,3,55,filler,-,-,-,440.0,Some chairs,1,755,EXP2
59fdd153517dfb00013dace1,3,22,pp_prep,p,1,prep,360.1666666666667,The composers of the modern operas,1,818,EXP2
59fdd153517dfb00013dace1,3,77,filler,-,-,-,484.0,An oven,1,680,EXP2
59fdd153517dfb00013dace1,3,25,ss_prep,s,1,prep,353.14285714285717,The director of the forthcoming motion picture,1,693,EXP2
59fdd153517dfb00013dace1,3,45,filler,-,-,-,333.5,A hunter,1,675,EXP2
59fdd153517dfb00013dace1,3,67,filler,-,-,-,366.0,This short skirt,1,667,EXP2
59fdd153517dfb00013dace1,3,19,ps_rel,p,0,rel,381.3333333333333,The stars who revived the musical,1,689,EXP2
59fdd153517dfb00013dace1,3,88,filler,-,-,-,363.5,Those shoes,1,777,EXP2
59fdd153517dfb00013dace1,3,20,sp_rel,s,0,rel,304.0,The corporation that dissolved the monopolies,0,888,EXP2
59fdd153517dfb00013dace1,3,38,filler,-,-,-,363.5,Some roosters,1,882,EXP2
59fdd153517dfb00013dace1,3,18,pp_rel,p,1,rel,425.1666666666667,The couriers who delivered the messages,1,564,EXP2
59fdd153517dfb00013dace1,3,86,filler,-,-,-,312.0,That dull razor,1,639,EXP2
