,experiment,item_id,condition,sentence,expected,prediction,error,model
270,bock_cutting_1992_exp1,22,rel_ps,the teachers who received the education certificate,VBP,VBP,False,9
271,bock_cutting_1992_exp1,22,rel_pp,the teachers who received the education certificates,VBP,VBP,False,9
272,bock_cutting_1992_exp1,22,relthat_ss,the teacher that received the education certificate,VBZ,VBZ,False,9
273,bock_cutting_1992_exp1,22,relthat_sp,the teacher that received the education certificates,VBZ,VBZ,False,9
274,bock_cutting_1992_exp1,22,relthat_ps,the teachers that received the education certificate,VBP,VBP,False,9
275,bock_cutting_1992_exp1,22,relthat_pp,the teachers that received the education certificates,VBP,VBP,False,9
276,bock_cutting_1992_exp1,23,prep_ss,the speaker at the union meeting,VBZ,VBZ,False,9
277,bock_cutting_1992_exp1,23,prep_sp,the speaker at the union meetings,VBZ,VBZ,False,9
278,bock_cutting_1992_exp1,23,prep_ps,the speakers at the union meeting,VBP,VBP,False,9
279,bock_cutting_1992_exp1,23,prep_pp,the speakers at the union meetings,VBP,VBP,False,9
280,bock_cutting_1992_exp1,23,rel_ss,the speaker who addressed the meeting,VBZ,VBZ,False,9
281,bock_cutting_1992_exp1,23,rel_sp,the speaker who addressed the meetings,VBZ,VBZ,False,9
282,bock_cutting_1992_exp1,23,rel_ps,the speakers who addressed the meeting,VBP,VBP,False,9
283,bock_cutting_1992_exp1,23,rel_pp,the speakers who addressed the meetings,VBP,VBP,False,9
284,bock_cutting_1992_exp1,23,relthat_ss,the speaker that addressed the meeting,VBZ,VBZ,False,9
285,bock_cutting_1992_exp1,23,relthat_sp,the speaker that addressed the meetings,VBZ,VBZ,False,9
286,bock_cutting_1992_exp1,23,relthat_ps,the speakers that addressed the meeting,VBP,VBP,False,9
287,bock_cutting_1992_exp1,23,relthat_pp,the speakers that addressed the meetings,VBP,VBP,False,9
288,bock_cutting_1992_exp1,24,prep_ss,the director of the forthcoming motion picture,VBZ,VBZ,False,9
289,bock_cutting_1992_exp1,24,prep_sp,the director of the forthcoming motion pictures,VBZ,VBZ,False,9
290,bock_cutting_1992_exp1,24,prep_ps,the directors of the forthcoming motion picture,VBP,VBP,False,9
291,bock_cutting_1992_exp1,24,prep_pp,the directors of the forthcoming motion pictures,VBP,VBP,False,9
292,bock_cutting_1992_exp1,24,rel_ss,the director who created the motion picture,VBZ,VBZ,False,9
293,bock_cutting_1992_exp1,24,rel_sp,the director who created the motion pictures,VBZ,VBZ,False,9
294,bock_cutting_1992_exp1,24,rel_ps,the directors who created the motion picture,VBP,VBP,False,9
295,bock_cutting_1992_exp1,24,rel_pp,the directors who created the motion pictures,VBP,VBP,False,9
296,bock_cutting_1992_exp1,24,relthat_ss,the director that created the motion picture,VBZ,VBZ,False,9
297,bock_cutting_1992_exp1,24,relthat_sp,the director that created the motion pictures,VBZ,VBZ,False,9
298,bock_cutting_1992_exp1,24,relthat_ps,the directors that created the motion picture,VBP,VBP,False,9
299,bock_cutting_1992_exp1,24,relthat_pp,the directors that created the motion pictures,VBP,VBP,False,9
300,bock_cutting_1992_exp1,25,prep_ss,the applicant for the corporate scholarship,VBZ,VBZ,False,9
301,bock_cutting_1992_exp1,25,prep_sp,the applicant for the corporate scholarships,VBZ,VBZ,False,9
302,bock_cutting_1992_exp1,25,prep_ps,the applicants for the corporate scholarship,VBP,VBP,False,9
303,bock_cutting_1992_exp1,25,prep_pp,the applicants for the corporate scholarships,VBP,VBP,False,9
304,bock_cutting_1992_exp1,25,rel_ss,the applicant who accepted the scholarship,VBZ,VBZ,False,9
305,bock_cutting_1992_exp1,25,rel_sp,the applicant who accepted the scholarships,VBZ,VBZ,False,9
306,bock_cutting_1992_exp1,25,rel_ps,the applicants who accepted the scholarship,VBP,VBP,False,9
307,bock_cutting_1992_exp1,25,rel_pp,the applicants who accepted the scholarships,VBP,VBP,False,9
308,bock_cutting_1992_exp1,25,relthat_ss,the applicant that accepted the scholarship,VBZ,VBZ,False,9
309,bock_cutting_1992_exp1,25,relthat_sp,the applicant that accepted the scholarships,VBZ,VBZ,False,9
310,bock_cutting_1992_exp1,25,relthat_ps,the applicants that accepted the scholarship,VBP,VBZ,True,9
311,bock_cutting_1992_exp1,25,relthat_pp,the applicants that accepted the scholarships,VBP,VBP,False,9
312,bock_cutting_1992_exp1,26,prep_ss,the editor of the history book,VBZ,VBZ,False,9
313,bock_cutting_1992_exp1,26,prep_sp,the editor of the history books,VBZ,VBZ,False,9
314,bock_cutting_1992_exp1,26,prep_ps,the editors of the history book,VBP,VBP,False,9
315,bock_cutting_1992_exp1,26,prep_pp,the editors of the history books,VBP,VBP,False,9
316,bock_cutting_1992_exp1,26,rel_ss,the editor who rejected the book,VBZ,VBZ,False,9
317,bock_cutting_1992_exp1,26,rel_sp,the editor who rejected the books,VBZ,VBZ,False,9
318,bock_cutting_1992_exp1,26,rel_ps,the editors who rejected the book,VBP,VBP,False,9
319,bock_cutting_1992_exp1,26,rel_pp,the editors who rejected the books,VBP,VBP,False,9
320,bock_cutting_1992_exp1,26,relthat_ss,the editor that rejected the book,VBZ,VBZ,False,9
321,bock_cutting_1992_exp1,26,relthat_sp,the editor that rejected the books,VBZ,VBZ,False,9
322,bock_cutting_1992_exp1,26,relthat_ps,the editors that rejected the book,VBP,VBP,False,9
323,bock_cutting_1992_exp1,26,relthat_pp,the editors that rejected the books,VBP,VBP,False,9
324,bock_cutting_1992_exp1,27,prep_ss,the laboratory with the analog computer,VBZ,VBZ,False,9
325,bock_cutting_1992_exp1,27,prep_sp,the laboratory with the analog computers,VBZ,VBZ,False,9
326,bock_cutting_1992_exp1,27,prep_ps,the laboratories with the analog computer,VBP,VBP,False,9
327,bock_cutting_1992_exp1,27,prep_pp,the laboratories with the analog computers,VBP,VBP,False,9
328,bock_cutting_1992_exp1,27,rel_ss,the laboratory that invented the computer,VBZ,VBZ,False,9
329,bock_cutting_1992_exp1,27,rel_sp,the laboratory that invented the computers,VBZ,VBZ,False,9
330,bock_cutting_1992_exp1,27,rel_ps,the laboratories that invented the computer,VBP,VBP,False,9
331,bock_cutting_1992_exp1,27,rel_pp,the laboratories that invented the computers,VBP,VBP,False,9
332,bock_cutting_1992_exp1,27,relthat_ss,the laboratory that invented the computer,VBZ,VBZ,False,9
333,bock_cutting_1992_exp1,27,relthat_sp,the laboratory that invented the computers,VBZ,VBZ,False,9
334,bock_cutting_1992_exp1,27,relthat_ps,the laboratories that invented the computer,VBP,VBP,False,9
335,bock_cutting_1992_exp1,27,relthat_pp,the laboratories that invented the computers,VBP,VBP,False,9
336,bock_cutting_1992_exp1,28,prep_ss,the demonstrator at the political rally,VBZ,VBZ,False,9
337,bock_cutting_1992_exp1,28,prep_sp,the demonstrator at the political rallies,VBZ,VBZ,False,9
338,bock_cutting_1992_exp1,28,prep_ps,the demonstrators at the political rally,VBP,VBP,False,9
339,bock_cutting_1992_exp1,28,prep_pp,the demonstrators at the political rallies,VBP,VBP,False,9
340,bock_cutting_1992_exp1,28,rel_ss,the demonstrator that interrupted the rally,VBZ,VBZ,False,9
341,bock_cutting_1992_exp1,28,rel_sp,the demonstrator that interrupted the rallies,VBZ,VBP,True,9
342,bock_cutting_1992_exp1,28,rel_ps,the demonstrators that interrupted the rally,VBP,VBP,False,9
343,bock_cutting_1992_exp1,28,rel_pp,the demonstrators that interrupted the rallies,VBP,VBP,False,9
344,bock_cutting_1992_exp1,28,relthat_ss,the demonstrator that interrupted the rally,VBZ,VBZ,False,9
345,bock_cutting_1992_exp1,28,relthat_sp,the demonstrator that interrupted the rallies,VBZ,VBP,True,9
346,bock_cutting_1992_exp1,28,relthat_ps,the demonstrators that interrupted the rally,VBP,VBP,False,9
347,bock_cutting_1992_exp1,28,relthat_pp,the demonstrators that interrupted the rallies,VBP,VBP,False,9
348,bock_cutting_1992_exp1,29,prep_ss,the student in the spanish class,VBZ,VBZ,False,9
349,bock_cutting_1992_exp1,29,prep_sp,the student in the spanish classes,VBZ,VBZ,False,9
350,bock_cutting_1992_exp1,29,prep_ps,the students in the spanish class,VBP,VBP,False,9
351,bock_cutting_1992_exp1,29,prep_pp,the students in the spanish classes,VBP,VBP,False,9
352,bock_cutting_1992_exp1,29,rel_ss,the student who had failed the class,VBZ,VBZ,False,9
353,bock_cutting_1992_exp1,29,rel_sp,the student who had failed the classes,VBZ,VBZ,False,9
354,bock_cutting_1992_exp1,29,rel_ps,the students who had failed the class,VBP,VBP,False,9
355,bock_cutting_1992_exp1,29,rel_pp,the students who had failed the classes,VBP,VBP,False,9
356,bock_cutting_1992_exp1,29,relthat_ss,the student that had failed the class,VBZ,VBZ,False,9
357,bock_cutting_1992_exp1,29,relthat_sp,the student that had failed the classes,VBZ,VBZ,False,9
358,bock_cutting_1992_exp1,29,relthat_ps,the students that had failed the class,VBP,VBP,False,9
359,bock_cutting_1992_exp1,29,relthat_pp,the students that had failed the classes,VBP,VBP,False,9
360,bock_cutting_1992_exp1,30,prep_ss,the peace corps volunteer in the african village,VBZ,VBZ,False,9
361,bock_cutting_1992_exp1,30,prep_sp,the peace corps volunteer in the african villages,VBZ,VBZ,False,9
362,bock_cutting_1992_exp1,30,prep_ps,the peace corps volunteers in the african village,VBP,VBP,False,9
363,bock_cutting_1992_exp1,30,prep_pp,the peace corps volunteers in the african villages,VBP,VBP,False,9
364,bock_cutting_1992_exp1,30,rel_ss,the peace corps volunteer who assisted the village,VBZ,VBZ,False,9
365,bock_cutting_1992_exp1,30,rel_sp,the peace corps volunteer who assisted the villages,VBZ,VBZ,False,9
366,bock_cutting_1992_exp1,30,rel_ps,the peace corps volunteers who assisted the village,VBP,VBP,False,9
367,bock_cutting_1992_exp1,30,rel_pp,the peace corps volunteers who assisted the villages,VBP,VBP,False,9
368,bock_cutting_1992_exp1,30,relthat_ss,the peace corps volunteer that assisted the village,VBZ,VBZ,False,9
369,bock_cutting_1992_exp1,30,relthat_sp,the peace corps volunteer that assisted the villages,VBZ,VBZ,False,9
370,bock_cutting_1992_exp1,30,relthat_ps,the peace corps volunteers that assisted the village,VBP,VBZ,True,9
371,bock_cutting_1992_exp1,30,relthat_pp,the peace corps volunteers that assisted the villages,VBP,VBP,False,9
372,bock_cutting_1992_exp1,31,prep_ss,the ruler of the roman city - state,VBZ,VBZ,False,9
373,bock_cutting_1992_exp1,31,prep_sp,the ruler of the roman city - states,VBZ,VBZ,False,9
374,bock_cutting_1992_exp1,31,prep_ps,the rulers of the roman city - state,VBP,VBP,False,9
375,bock_cutting_1992_exp1,31,prep_pp,the rulers of the roman city - states,VBP,VBP,False,9
376,bock_cutting_1992_exp1,31,rel_ss,the ruler who enslaved the city - state,VBZ,VBZ,False,9
377,bock_cutting_1992_exp1,31,rel_sp,the ruler who enslaved the city - states,VBZ,VBZ,False,9
378,bock_cutting_1992_exp1,31,rel_ps,the rulers who enslaved the city - state,VBP,VBP,False,9
379,bock_cutting_1992_exp1,31,rel_pp,the rulers who enslaved the city - states,VBP,VBP,False,9
380,bock_cutting_1992_exp1,31,relthat_ss,the ruler that enslaved the city - state,VBZ,VBZ,False,9
381,bock_cutting_1992_exp1,31,relthat_sp,the ruler that enslaved the city - states,VBZ,VBZ,False,9
382,bock_cutting_1992_exp1,31,relthat_ps,the rulers that enslaved the city - state,VBP,VBP,False,9
383,bock_cutting_1992_exp1,31,relthat_pp,the rulers that enslaved the city - states,VBP,VBP,False,9
0,bock_cutting_1992_exp1,0,prep_ss,the demo tape from the popular rock singer,VBZ,VBZ,False,10
1,bock_cutting_1992_exp1,0,prep_sp,the demo tape from the popular rock singers,VBZ,VBZ,False,10
2,bock_cutting_1992_exp1,0,prep_ps,the demo tapes from the popular rock singer,VBP,VBP,False,10
3,bock_cutting_1992_exp1,0,prep_pp,the demo tapes from the popular rock singers,VBP,VBP,False,10
4,bock_cutting_1992_exp1,0,rel_ss,the demo tape that promoted the rock singer,VBZ,VBZ,False,10
5,bock_cutting_1992_exp1,0,rel_sp,the demo tape that promoted the rock singers,VBZ,VBP,True,10
6,bock_cutting_1992_exp1,0,rel_ps,the demo tapes that promoted the rock singer,VBP,VBP,False,10
7,bock_cutting_1992_exp1,0,rel_pp,the demo tapes that promoted the rock singers,VBP,VBP,False,10
8,bock_cutting_1992_exp1,0,relthat_ss,the demo tape that promoted the rock singer,VBZ,VBZ,False,10
9,bock_cutting_1992_exp1,0,relthat_sp,the demo tape that promoted the rock singers,VBZ,VBP,True,10
10,bock_cutting_1992_exp1,0,relthat_ps,the demo tapes that promoted the rock singer,VBP,VBP,False,10
11,bock_cutting_1992_exp1,0,relthat_pp,the demo tapes that promoted the rock singers,VBP,VBP,False,10
12,bock_cutting_1992_exp1,1,prep_ss,the pamphlet from the british government agency,VBZ,VBZ,False,10
13,bock_cutting_1992_exp1,1,prep_sp,the pamphlet from the british government agencies,VBZ,VBZ,False,10
14,bock_cutting_1992_exp1,1,prep_ps,the pamphlets from the british government agency,VBP,VBP,False,10
15,bock_cutting_1992_exp1,1,prep_pp,the pamphlets from the british government agencies,VBP,VBP,False,10
16,bock_cutting_1992_exp1,1,rel_ss,the pamphlet that described the government agency,VBZ,VBZ,False,10
17,bock_cutting_1992_exp1,1,rel_sp,the pamphlet that described the government agencies,VBZ,VBZ,False,10
18,bock_cutting_1992_exp1,1,rel_ps,the pamphlets that described the government agency,VBP,VBZ,True,10
19,bock_cutting_1992_exp1,1,rel_pp,the pamphlets that described the government agencies,VBP,VBP,False,10
20,bock_cutting_1992_exp1,1,relthat_ss,the pamphlet that described the government agency,VBZ,VBZ,False,10
21,bock_cutting_1992_exp1,1,relthat_sp,the pamphlet that described the government agencies,VBZ,VBZ,False,10
22,bock_cutting_1992_exp1,1,relthat_ps,the pamphlets that described the government agency,VBP,VBZ,True,10
23,bock_cutting_1992_exp1,1,relthat_pp,the pamphlets that described the government agencies,VBP,VBP,False,10
24,bock_cutting_1992_exp1,2,prep_ss,the tire - eater in the carnival sideshow,VBZ,VBZ,False,10
25,bock_cutting_1992_exp1,2,prep_sp,the tire - eater in the carnival VBZ,VBZ,VBZ,False,10
26,bock_cutting_1992_exp1,2,prep_ps,the tire - eaters in the carnival sideshow,VBP,VBZ,True,10
27,bock_cutting_1992_exp1,2,prep_pp,the tire - eaters in the carnival VBZ,VBP,VBZ,True,10
28,bock_cutting_1992_exp1,2,rel_ss,the tire - eater who VBD the sideshow,VBZ,VBZ,False,10
29,bock_cutting_1992_exp1,2,rel_sp,the tire - eater who VBD the NNS,VBZ,VBZ,False,10
30,bock_cutting_1992_exp1,2,rel_ps,the tire - eaters who VBD the sideshow,VBP,VBZ,True,10
31,bock_cutting_1992_exp1,2,rel_pp,the tire - eaters who VBD the NNS,VBP,VBZ,True,10
32,bock_cutting_1992_exp1,2,relthat_ss,the tire - eater that VBD the sideshow,VBZ,VBZ,False,10
33,bock_cutting_1992_exp1,2,relthat_sp,the tire - eater that VBD the NNS,VBZ,VBZ,False,10
34,bock_cutting_1992_exp1,2,relthat_ps,the tire - eaters that VBD the sideshow,VBP,VBZ,True,10
35,bock_cutting_1992_exp1,2,relthat_pp,the tire - eaters that VBD the NNS,VBP,VBZ,True,10
36,bock_cutting_1992_exp1,3,prep_ss,the bright light in doctor smith 's examination room,VBZ,VBZ,False,10
37,bock_cutting_1992_exp1,3,prep_sp,the bright light in doctor smith 's examination rooms,VBZ,VBP,True,10
38,bock_cutting_1992_exp1,3,prep_ps,the bright lights in doctor smith 's examination room,VBP,VBP,False,10
39,bock_cutting_1992_exp1,3,prep_pp,the bright lights in doctor smith 's examination rooms,VBP,VBP,False,10
40,bock_cutting_1992_exp1,3,rel_ss,the bright light that lit the small examination room,VBZ,VBZ,False,10
41,bock_cutting_1992_exp1,3,rel_sp,the bright light that lit the small examination rooms,VBZ,VBP,True,10
42,bock_cutting_1992_exp1,3,rel_ps,the bright lights that lit the small examination room,VBP,VBP,False,10
43,bock_cutting_1992_exp1,3,rel_pp,the bright lights that lit the small examination rooms,VBP,VBP,False,10
44,bock_cutting_1992_exp1,3,relthat_ss,the bright light that lit the small examination room,VBZ,VBZ,False,10
45,bock_cutting_1992_exp1,3,relthat_sp,the bright light that lit the small examination rooms,VBZ,VBP,True,10
46,bock_cutting_1992_exp1,3,relthat_ps,the bright lights that lit the small examination room,VBP,VBP,False,10
47,bock_cutting_1992_exp1,3,relthat_pp,the bright lights that lit the small examination rooms,VBP,VBP,False,10
48,bock_cutting_1992_exp1,4,prep_ss,the security force at the giant manufacturing plant,VBZ,VBZ,False,10
49,bock_cutting_1992_exp1,4,prep_sp,the security force at the giant manufacturing plants,VBZ,VBZ,False,10
50,bock_cutting_1992_exp1,4,prep_ps,the security forces at the giant manufacturing plant,VBP,VBP,False,10
51,bock_cutting_1992_exp1,4,prep_pp,the security forces at the giant manufacturing plants,VBP,VBP,False,10
52,bock_cutting_1992_exp1,4,rel_ss,the security force that patrolled the manufacturing plant,VBZ,VBZ,False,10
53,bock_cutting_1992_exp1,4,rel_sp,the security force that patrolled the manufacturing plants,VBZ,VBP,True,10
54,bock_cutting_1992_exp1,4,rel_ps,the security forces that patrolled the manufacturing plant,VBP,VBP,False,10
55,bock_cutting_1992_exp1,4,rel_pp,the security forces that patrolled the manufacturing plants,VBP,VBP,False,10
56,bock_cutting_1992_exp1,4,relthat_ss,the security force that patrolled the manufacturing plant,VBZ,VBZ,False,10
57,bock_cutting_1992_exp1,4,relthat_sp,the security force that patrolled the manufacturing plants,VBZ,VBP,True,10
58,bock_cutting_1992_exp1,4,relthat_ps,the security forces that patrolled the manufacturing plant,VBP,VBP,False,10
59,bock_cutting_1992_exp1,4,relthat_pp,the security forces that patrolled the manufacturing plants,VBP,VBP,False,10
60,bock_cutting_1992_exp1,5,prep_ss,the confession of the famous television preacher,VBZ,VBZ,False,10
61,bock_cutting_1992_exp1,5,prep_sp,the confession of the famous television preachers,VBZ,VBZ,False,10
62,bock_cutting_1992_exp1,5,prep_ps,the confessions of the famous television preacher,VBP,VBP,False,10
63,bock_cutting_1992_exp1,5,prep_pp,the confessions of the famous television preachers,VBP,VBP,False,10
64,bock_cutting_1992_exp1,5,rel_ss,the confession that involved the television preacher,VBZ,VBZ,False,10
65,bock_cutting_1992_exp1,5,rel_sp,the confession that involved the television preachers,VBZ,VBP,True,10
66,bock_cutting_1992_exp1,5,rel_ps,the confessions that involved the television preacher,VBP,VBP,False,10
67,bock_cutting_1992_exp1,5,rel_pp,the confessions that involved the television preachers,VBP,VBP,False,10
68,bock_cutting_1992_exp1,5,relthat_ss,the confession that involved the television preacher,VBZ,VBZ,False,10
